0 1 2
24818 47 21
24819 84 48
24820 84 57
24821 84 57
24822 86 90
24823 69 86
24824 21 88
24825 88 21
24826 134 1
24827 140 122
24828 145 68
24829 148 84
24830 42 32
24831 120 39
24832 144 38
24833 84 64
24834 14 13
24835 64 22
24835 64 66
24835 64 15
24835 64 3
24835 64 67
24836 38 37
24837 7 44
24838 32 24
24838 32 66
24838 32 26
24838 32 83
24838 32 9
24839 42 69
24839 42 84
24839 42 86
24839 42 47
24839 42 15
24839 42 76
24839 42 68
24839 42 74
24839 42 73
24839 42 72
24840 42 68
24840 42 69
24840 42 72
24840 42 15
24841 84 64
24842 44 7
24843 7 44
24844 13 14
24845 13 14
24846 14 13
24847 14 13
24848 13 14
24849 75 50
24850 13 14
24851 14 13
24852 14 13
24853 3 64
24854 37 38
24855 85 3
24856 14 13
24857 13 14
24858 13 14
24859 13 14
24860 13 14
24861 14 13
24862 14 13
24863 14 13
24864 13 14
24865 13 14
24866 150 36
24867 154 68
24868 155 136
24869 156 84
24870 143 80
24870 143 80
24870 143 80
24870 157 80
24871 158 64
24872 145 68
24872 145 68
24872 145 68
24873 148 84
24873 148 84
24873 148 84
24874 14 13
24875 138 47
24875 138 47
24875 138 47
24876 139 57
24877 14 13
24878 121 106
24879 13 14
24880 129 129
24881 61 54
24882 84 4
24882 84 13
24882 84 69
24882 84 35
24882 84 40
24882 84 3
24883 21 76
24884 76 21
24885 59 67
24886 66 26
24886 66 45
24887 45 66
24888 80 68
24888 80 85
24889 141 104
24890 85 80
24891 142 86
24892 68 80
24893 26 66
24894 138 47
24895 139 57
24896 59 67
24896 59 69
24897 76 69
24898 140 122
24899 144 38
24900 141 104
24901 142 86
24901 142 86
24901 142 86
24902 48 53
24903 53 48
24904 64 84
24905 84 64
24906 129 129
24907 18 3
24908 44 9
24908 44 1
24909 1 44
24910 62 3
24910 62 15
24911 15 62
24912 48 68
24912 48 53
24913 9 44
24914 67 80
24915 76 89
24916 56 76
24917 67 64
24918 76 56
24919 15 64
24920 68 48
24921 54 96
24922 4 70
24922 4 53
24923 14 13
24924 142 86
24925 141 104
24926 69 76
24927 76 56
24928 140 122
24929 13 14
24930 13 14
24931 14 13
24932 134 1
24933 47 54
24934 81 27
24935 53 4
24936 53 48
24937 150 36
24938 27 81
24939 59 69
24940 3 62
24941 90 68
24942 70 4
24943 1 90
24943 1 69
24943 1 3
24943 1 68
24943 1 9
24943 1 14
24943 1 15
24943 1 5
24943 1 17
24943 1 11
24943 1 65
24944 65 1
24945 3 13
24945 3 8
24945 3 35
24945 3 18
24945 3 52
24945 3 51
24945 3 20
24946 69 3
24946 69 50
24946 69 86
24946 69 40
24946 69 66
24947 52 3
24948 86 40
24948 86 75
24948 86 93
24948 86 101
24948 86 27
24949 3 1
24950 5 1
24951 39 29
24952 56 76
24953 76 56
24954 68 90
24955 69 3
24955 69 80
24956 9 1
24957 68 1
24958 80 69
24959 3 80
24959 3 69
24959 3 26
24959 3 8
24959 3 50
24959 3 40
24959 3 66
24960 69 80
24961 73 42
24962 69 84
24963 140 122
24964 145 68
24965 148 84
24966 80 69
24967 69 80
24968 86 81
24969 21 76
24970 66 3
24971 76 21
24972 54 32
24972 54 5
24973 66 64
24974 8 3
24975 8 3
24976 29 39
24977 80 69
24978 1 38
24979 61 54
24980 90 1
24981 71 5
24982 141 104
24983 142 86
24984 134 1
24985 59 2
24986 69 76
24987 69 76
24988 69 84
24988 69 76
24988 69 80
24988 69 72
24988 69 86
24988 69 68
24989 143 80
24990 134 1
24991 80 69
24992 47 42
24993 129 129
24994 143 80
24995 68 85
24996 86 50
24997 59 68
24997 59 69
24997 59 56
24997 59 64
24998 76 69
24999 59 69
25000 150 36
25001 129 129
25002 68 85
25003 69 64
25004 138 47
25005 139 57
25006 134 1
25007 145 68
25008 148 84
25009 129 129
25010 90 14
25011 5 54
25012 140 122
25013 134 1
25014 84 50
25015 110 46
25016 142 86
25017 11 1
25018 13 3
25019 96 15
25019 96 61
25019 96 12
25020 42 47
25021 42 47
25022 42 73
25023 17 1
25024 61 96
25025 11 5
25026 94 65
25026 94 14
25026 94 9
25027 14 90
25028 63 3
25029 3 63
25030 5 11
25031 3 63
25031 3 53
25032 26 3
25033 53 3
25034 12 96
25035 15 1
25035 15 96
25036 96 54
25037 71 58
25038 32 54
25039 52 103
25040 4 70
25041 3 40
25041 3 69
25041 3 66
25041 3 67
25041 3 8
25041 3 13
25041 3 4
25041 3 68
25041 3 85
25041 3 17
25042 26 45
25043 47 42
25044 103 52
25045 17 3
25046 47 42
25047 35 3
25048 13 3
25049 38 37
25050 8 3
25051 44 112
25052 27 26
25053 71 5
25054 4 3
25055 20 3
25056 88 15
25057 63 3
25058 53 68
25059 63 42
25060 15 88
25061 88 15
25062 24 45
25063 45 24
25064 65 94
25065 65 94
25066 17 56
25066 17 15
25066 17 54
25067 15 17
25068 56 17
25069 56 88
25070 68 53
25071 54 17
25072 88 56
25073 68 3
25074 94 65
25075 67 3
25076 4 53
25077 26 27
25078 53 4
25079 70 4
25080 4 70
25081 75 50
25082 76 89
25083 24 26
25083 24 83
25084 47 68
25085 50 75
25086 38 56
25087 68 47
25088 26 24
25089 71 15
25089 71 5
25089 71 72
25089 71 73
25090 75 50
25091 88 54
25091 88 15
25092 84 80
25092 84 7
25093 84 80
25094 38 37
25095 40 15
25095 40 61
25096 59 44
25097 25 26
25098 21 76
25099 76 21
25100 76 69
25101 47 68
25102 115 68
25102 115 67
25102 115 69
25103 15 40
25104 69 76
25105 84 53
25106 61 40
25107 45 26
25107 45 24
25108 24 45
25109 50 75
25110 75 50
25111 74 42
25112 68 3
25112 68 50
25112 68 66
25112 68 53
25112 68 17
25112 68 9
25112 68 67
25112 68 69
25113 68 115
25114 50 84
25115 68 47
25116 84 50
25117 84 50
25118 68 48
25119 84 50
25120 50 84
25121 84 50
25122 42 47
25123 70 53
25124 69 76
25125 50 84
25126 69 84
25126 84 50
25127 42 74
25128 42 74
25129 76 69
25130 74 42
25131 12 71
25131 12 72
25132 117 71
25132 117 15
25133 38 72
25134 50 70
25135 15 117
25136 29 54
25137 67 115
25138 69 86
25138 69 84
25138 69 68
25139 86 40
25139 86 70
25139 86 93
25139 86 101
25139 86 27
25140 26 25
25141 26 45
25142 32 25
25142 32 26
25143 28 27
25143 28 102
25144 13 17
25144 13 3
25144 13 35
25144 13 4
25144 13 40
25145 70 50
25146 28 83
25146 28 54
25147 25 26
25147 25 27
25148 84 53
25149 13 14
25150 14 42
25151 14 13
25152 152 26
25153 28 20
25154 14 13
25155 86 50
25156 40 70
25157 13 14
25158 53 84
25159 53 70
25160 84 53
25161 42 14
25162 20 28
25163 4 106
25164 42 14
25165 75 50
25166 54 29
25167 54 28
25168 75 50
25169 20 8
25169 20 13
25169 20 53
25169 20 52
25170 52 20
25171 86 75
25171 86 40
25172 53 20
25173 14 42
25174 75 50
25175 5 72
25176 13 20
25177 26 25
25178 53 70
25178 53 4
25179 50 86
25180 9 67
25180 9 69
25180 9 68
25180 9 3
25180 9 17
25180 9 66
25181 67 9
25182 86 50
25183 4 53
25184 68 9
25185 50 86
25186 56 61
25186 56 96
25186 56 15
25187 54 15
25187 54 5
25188 96 56
25189 56 61
25189 56 96
25190 3 9
25191 17 9
25192 50 38
25193 3 50
25193 3 53
25193 3 8
25193 3 13
25194 53 3
25195 2 40
25196 74 59
25197 66 3
25198 66 9
25199 76 53
25200 15 56
25200 15 54
25201 83 24
25202 70 53
25203 37 36
25204 13 3
25205 83 28
25206 36 37
25207 13 35
25208 76 81
25209 83 15
25210 59 74
25211 54 88
25212 8 3
25213 8 20
25214 9 94
25215 8 13
25216 86 19
25217 86 50
25218 96 56
25219 86 84
25219 86 75
25219 86 69
25219 86 48
25220 88 54
25221 94 65
25221 94 9
25221 94 14
25222 14 94
25223 13 8
25224 84 70
25224 84 81
25224 84 4
25224 84 93
25224 84 101
25224 84 27
25225 121 106
25226 115 26
25226 115 66
25227 76 19
25228 5 54
25229 28 20
25230 68 48
25231 20 28
25232 20 28
25233 59 115
25234 39 50
25235 43 80
25236 29 23
25237 28 20
25238 28 20
25239 80 43
25240 9 94
25241 23 29
25242 23 29
25243 29 23
25244 29 23
25245 27 28
25246 23 29
25247 86 19
25248 27 25
25249 23 29
25250 84 67
25251 27 25
25252 24 66
25252 24 26
25252 24 15
25252 24 83
25252 24 77
25253 35 13
25254 59 94
25254 59 2
25255 29 23
25256 21 84
25257 84 21
25258 84 50
25259 44 67
25260 47 50
25261 67 44
25262 50 47
25263 47 50
25264 84 86
25265 77 66
25265 77 9
25266 68 14
25267 115 67
25268 50 68
25269 83 24
25270 67 115
25271 59 2
25272 15 24
25273 68 50
25274 9 66
25274 9 67
25275 86 40
25276 54 5
25276 54 15
25277 44 67
25278 38 1
25278 38 37
25278 38 36
25279 25 27
25280 25 27
25281 20 28
25282 99 18
25283 40 16
25284 61 56
25285 61 56
25286 5 54
25287 20 28
25288 38 1
25288 38 36
25289 38 63
25290 16 40
25291 3 42
25291 3 13
25292 15 83
25293 15 54
25294 13 3
25295 28 20
25296 44 14
25297 14 44
25298 42 3
25299 75 50
25300 63 38
25301 96 15
25301 96 12
25301 96 61
25302 12 96
25303 3 66
25303 3 35
25303 3 67
25303 3 8
25303 3 13
25303 3 40
25303 3 4
25303 3 68
25303 3 85
25303 3 69
25303 3 17
25304 26 115
25305 50 3
25306 3 50
25307 52 103
25308 27 25
25309 15 96
25310 103 52
25311 75 19
25312 13 3
25313 8 3
25314 35 3
25314 72 71
25315 80 64
25315 80 42
25316 27 28
25317 72 71
25317 72 74
25317 72 73
25318 35 13
25319 13 35
25320 12 74
25320 12 72
25321 67 3
25322 67 9
25323 56 15
25323 56 5
25324 65 94
25325 17 3
25326 75 50
25327 86 69
25327 86 68
25327 86 48
25327 86 56
25328 42 80
25329 11 5
25330 74 12
25331 64 80
25332 15 56
25333 32 42
25334 4 3
25335 66 3
25336 61 96
25337 43 42
25338 43 79
25339 5 56
25340 66 77
25341 59 67
25342 26 24
25343 66 115
25344 28 27
25345 17 56
25345 17 15
25345 17 54
25346 15 17
25347 18 1
25348 1 18
25349 68 3
25350 56 17
25351 56 88
25352 66 24
25353 66 9
25354 68 47
25355 21 72
25356 88 15
25356 88 54
25357 5 11
25358 42 43
25359 42 32
25360 74 59
25361 51 3
25362 7 112
25363 19 75
25364 75 50
25365 59 74
25366 2 40
25367 54 17
25368 13 3
25369 14 13
25370 13 14
25371 54 15
25371 54 88
25372 88 54
25373 3 13
25374 71 12
25375 71 117
25376 28 20
25377 88 56
25378 94 14
25378 94 65
25378 94 9
25379 14 94
25380 54 15
25381 71 15
25381 71 72
25381 71 73
25381 71 5
25382 65 94
25383 77 66
25384 75 50
25385 9 94
25386 36 149
25387 149 36
25388 80 26
25388 80 32
25388 80 44
25388 80 100
25388 80 66
25389 66 80
25390 44 80
25391 68 48
25392 64 15
25392 64 67
25392 64 66
25392 64 22
25392 64 33
25393 115 67
25393 115 72
25394 26 80
25395 2 74
25395 2 40
25396 59 86
25396 59 84
25396 59 76
25396 59 2
25396 59 68
25396 59 69
25396 59 56
25396 59 85
25396 59 89
25396 59 48
25396 59 88
25396 59 47
25396 59 94
25397 32 80
25398 53 40
25399 84 76
25400 26 3
25401 26 15
25402 37 36
25402 37 38
25402 37 1
25403 74 2
25404 1 37
25405 88 54
25406 86 50
25407 86 19
25408 3 51
25409 54 88
25410 15 64
25411 77 66
25412 88 54
25413 15 54
25413 15 54
25414 39 68
25415 56 96
25416 80 66
25417 66 80
25418 66 77
25419 68 39
25420 76 84
25420 84 76
25421 88 15
25421 88 61
25421 88 96
25422 68 47
25423 22 6
25424 96 56
25425 2 40
25425 2 74
25426 68 90
25427 27 25
25427 27 26
25428 25 27
25429 88 61
25429 88 96
25429 88 12
25429 88 15
25430 88 61
25430 88 96
25430 88 12
25430 88 15
25431 48 70
25432 95 30
25433 26 27
25434 74 2
25435 25 27
25435 25 26
25436 26 25
25437 27 25
25438 56 69
25439 44 67
25439 37 36
25439 37 38
25439 37 1
25440 67 44
25441 29 70
25442 67 80
25443 70 53
25444 70 29
25445 70 29
25446 94 14
25446 94 65
25447 75 50
25448 14 94
25449 66 67
25450 29 70
25451 66 64
25452 44 80
25453 71 117
25454 1 37
25455 71 104
25456 44 80
25457 36 1
25457 36 37
25457 36 38
25458 53 70
25459 37 36
25460 37 36
25460 37 36
25460 37 36
25460 37 36
25461 1 36
25462 20 28
25463 37 149
25464 149 37
25465 9 67
25465 9 66
25466 62 27
25467 80 115
25468 32 24
25469 32 24
25470 32 24
25471 74 4
25472 20 28
25473 53 4
25473 53 70
25474 90 84
25474 90 69
25475 66 9
25476 70 53
25477 70 53
25478 80 115
25479 68 48
25480 65 94
25481 28 20
25482 84 90
25483 44 14
25484 14 44
25485 84 69
25486 76 19
25486 76 57
25487 88 61
25487 88 96
25488 27 62
25489 84 69
25490 54 5
25491 30 95
25492 5 54
25493 56 88
25494 86 59
25495 88 15
25496 39 15
25496 39 5
25496 39 54
25496 39 66
25497 54 39
25498 15 39
25499 115 80
25500 69 86
25501 90 68
25502 68 90
25503 12 72
25503 12 71
25503 12 73
25503 12 15
25504 67 9
25505 67 9
25505 67 66
25506 67 66
25507 67 115
25508 67 64
25509 69 68
25510 66 39
25511 84 69
25512 84 57
25512 84 89
25512 84 21
25512 84 19
25512 84 76
25513 68 67
25513 68 9
25513 68 69
25513 68 66
25513 68 3
25513 68 72
25513 68 15
25513 68 65
25513 68 56
25514 107 18
25515 69 84
25516 38 36
25517 38 36
25518 84 69
25519 69 76
25520 76 84
25520 84 76
25521 54 15
25521 54 5
25522 38 67
25523 4 53
25524 4 74
25525 13 40
25526 33 64
25527 33 5
25528 23 26
25529 3 40
25529 3 4
25529 3 13
25529 3 8
25529 3 35
25530 4 65
25530 4 17
25531 4 3
25532 33 15
25533 33 5
25534 3 42
25534 3 52
25535 8 3
25536 13 3
25537 39 26
25537 39 24
25537 39 66
25538 40 3
25538 40 65
25538 40 17
25538 40 8
25539 27 62
25540 17 40
25541 95 59
25542 8 40
25543 53 86
25544 42 63
25545 53 70
25546 3 40
25547 15 33
25548 50 86
25549 15 12
25550 42 27
25551 42 3
25552 53 48
25553 100 80
25554 50 18
25555 18 50
25556 59 94
25557 96 15
25557 96 12
25557 96 61
25558 15 96
25559 3 8
25559 3 40
25559 3 85
25559 3 66
25559 3 67
25559 3 13
25559 3 4
25559 3 68
25559 3 69
25559 3 17
25560 59 95
25561 73 12
25562 61 96
25563 5 33
25564 52 3
25565 26 23
25566 104 17
25567 50 66
25567 50 3
25567 50 69
25567 50 86
25568 13 3
25569 17 3
25570 3 50
25571 48 53
25572 24 39
25573 11 5
25574 3 8
25574 3 18
25575 66 50
25576 66 39
25577 66 3
25578 5 11
25579 50 75
25580 4 3
25581 44 59
25582 75 50
25583 14 80
25584 5 72
25584 5 11
25584 5 71
25584 5 73
25584 5 74
25585 8 3
25586 47 50
25587 44 7
25587 44 95
25588 8 3
25589 10 75
25590 50 47
25591 65 40
25592 15 39
25592 15 5
25592 15 54
25593 50 75
25594 74 5
25595 5 15
25596 72 15
25596 72 117
25596 72 74
25596 72 71
25596 72 73
25596 72 12
25596 72 5
25597 40 74
25597 40 73
25597 40 72
25597 40 13
25598 15 96
25599 15 72
25600 5 11
25601 86 53
25602 47 50
25603 96 15
25604 11 5
25605 86 50
25606 75 50
25607 11 5
25608 74 59
25609 17 56
25609 17 15
25609 17 54
25610 56 17
25611 56 88
25612 50 75
25613 35 3
25614 88 61
25615 86 50
25616 74 40
25617 88 57
25617 88 19
25618 22 7
25619 50 75
25620 83 63
25621 59 74
25622 7 22
25623 7 22
25624 18 55
25625 18 3
25626 121 40
25627 13 40
25628 55 18
25629 88 1
25630 75 50
25631 75 50
25632 13 14
25633 88 56
25634 51 3
25635 54 17
25635 54 15
25636 75 10
25637 54 15
25638 75 10
25639 50 75
25640 76 69
25641 121 61
25642 19 86
25643 59 44
25644 10 75
25645 68 3
25646 26 39
25647 39 15
25648 61 121
25649 29 71
25650 75 50
25651 63 83
25652 39 50
25653 33 15
25654 71 29
25655 71 12
25656 50 75
25657 95 59
25658 73 40
25658 9 14
25658 9 44
25659 44 9
25660 14 13
25661 15 33
25661 15 17
25662 14 13
25663 14 9
25664 75 50
25665 15 54
25666 54 88
25666 54 96
25666 54 61
25667 18 85
25667 18 68
25668 90 72
25669 33 61
25669 33 118
25669 33 117
25670 65 95
25671 96 54
25672 90 84
25672 90 69
25672 84 90
25673 88 54
25674 18 57
25675 18 55
25676 95 65
25677 68 18
25678 57 18
25679 69 76
25680 53 3
25680 53 50
25680 53 69
25680 53 4
25680 53 68
25680 53 76
25680 53 70
25680 53 102
25680 53 84
25680 53 13
25680 53 48
25680 53 86
25680 53 47
25681 84 53
25682 88 130
25682 88 93
25683 3 35
25684 3 53
25685 117 14
25686 76 53
25687 4 53
25688 68 15
25689 68 53
25690 48 53
25691 50 75
25692 61 33
25693 86 53
25694 61 54
25695 59 40
25695 59 74
25696 88 61
25696 88 130
25696 88 15
25697 70 53
25698 76 40
25699 75 50
25700 76 53
25701 26 24
25702 94 65
25702 94 14
25702 94 9
25703 88 61
25703 88 96
25704 95 44
25705 40 76
25706 13 53
25707 13 14
25708 55 18
25709 76 40
25710 90 47
25711 76 19
25711 76 57
25712 44 95
25713 54 15
25714 88 61
25714 88 96
25715 88 61
25715 88 96
25716 1 17
25717 15 54
25718 86 19
25719 35 3
25720 47 90
25721 56 15
25722 7 44
25723 68 85
25724 65 94
25725 9 94
25726 1 17
25726 1 7
25726 1 9
25727 7 1
25728 9 1
25729 14 94
25730 44 7
25731 15 61
25732 61 15
25733 86 50
25734 15 56
25735 26 83
25736 21 76
25737 37 36
25738 76 21
25739 76 69
25740 77 66
25741 93 48
25742 32 26
25743 76 69
25744 7 44
25745 59 40
25745 59 74
25746 69 76
25747 76 69
25748 85 3
25749 50 3
25749 50 53
25750 121 106
25751 26 32
25752 85 18
25753 59 94
25753 59 2
25754 85 3
25755 3 50
25756 59 74
25756 59 40
25757 14 7
25758 7 14
25759 14 9
25759 14 65
25760 75 50
25761 75 50
25762 39 15
25762 39 5
25762 39 54
25762 39 66
25763 4 106
25764 15 39
25765 44 7
25766 4 20
25767 75 50
25768 7 14
25769 73 5
25770 65 14
25771 20 4
25772 20 62
25772 20 3
25773 20 13
25774 21 86
25775 3 20
25776 62 20
25777 86 21
25778 56 47
25779 47 56
25780 63 3
25781 5 39
25782 5 83
25783 105 103
25783 105 88
25784 43 42
25785 43 42
25785 43 79
25785 43 45
25786 43 79
25787 15 56
25788 45 43
25789 56 15
25790 5 54
25791 88 105
25792 3 63
25793 59 40
25793 59 74
25794 3 50
25794 3 63
25795 86 40
25795 86 53
25795 86 93
25795 86 101
25795 86 27
25796 63 3
25797 85 18
25798 47 50
25798 47 81
25798 47 68
25798 47 27
25799 66 39
25800 68 47
25801 50 75
25802 17 1
25803 54 39
25804 17 1
25805 75 50
25806 83 5
25807 81 39
25808 39 81
25809 86 53
25810 48 50
25811 59 44
25812 59 14
25813 90 80
25814 47 68
25815 68 47
25816 74 40
25816 74 13
25817 54 5
25818 54 15
25819 80 84
25819 84 80
25820 80 14
25821 13 20
25822 13 74
25823 50 70
25824 6 22
25825 6 22
25826 6 43
25827 6 42
25828 6 40
25829 6 2
25830 18 85
25831 96 15
25831 96 61
25831 96 12
25832 42 43
25833 42 43
25834 39 29
25835 29 39
25836 100 94
25837 100 46
25838 17 14
25839 14 17
25840 79 43
25841 79 43
25842 61 96
25843 12 96
25844 94 14
25844 94 65
25844 94 9
25845 14 94
25845 70 50
25846 6 1
25847 1 6
25848 27 47
25849 104 112
25849 104 95
25849 104 123
25849 104 44
25849 104 79
25850 112 104
25851 53 50
25852 44 104
25853 75 19
25854 75 47
25855 15 96
25856 95 104
25857 14 13
25858 79 104
25859 104 95
25860 95 104
25861 18 85
25862 3 67
25862 3 4
25862 3 85
25862 3 17
25862 3 66
25862 3 8
25862 3 13
25862 3 40
25862 3 68
25862 3 69
25862 3 35
25863 17 3
25864 17 104
25865 123 104
25866 37 1
25867 18 107
25867 18 108
25867 18 99
25868 8 3
25869 47 75
25870 4 3
25871 37 1
25872 42 43
25873 1 37
25874 1 37
25875 9 14
25876 9 94
25877 54 15
25877 54 5
25878 65 94
25879 65 94
25880 15 54
25881 94 65
25882 15 66
25883 13 14
25884 13 14
25885 13 3
25886 50 48
25887 14 13
25888 68 3
25889 14 13
25890 35 3
25891 13 14
25892 13 14
25893 33 5
25894 50 20
25895 20 50
25896 14 13
25897 14 13
25898 13 14
25899 74 59
25900 43 42
25901 21 88
25902 66 3
25903 66 15
25904 88 21
25905 66 27
25906 17 15
25906 17 56
25906 17 54
25907 5 54
25908 88 15
25909 60 45
25910 45 60
25911 56 17
25912 109 21
25912 109 93
25913 109 23
25913 109 58
25913 109 98
25913 109 50
25913 109 10
25913 109 18
25913 109 18
25913 109 18
25913 109 35
25913 109 18
25913 109 10
25913 109 5
25914 109 23
25914 109 82
25914 109 94
25914 109 18
25914 109 82
25914 109 18
25915 109 18
25915 109 1
25915 109 18
25916 109 82
25916 109 18
25917 15 17
25918 59 74
25919 95 65
25920 5 33
25921 56 88
25922 56 88
25923 81 47
25924 47 81
25925 77 66
25926 86 19
25927 50 86
25927 50 17
25927 50 40
25927 50 69
25928 88 69
25929 38 36
25930 86 50
25931 65 94
25932 48 47
25933 9 25
25934 69 88
25935 65 95
25936 73 72
25936 73 15
25936 73 5
25937 17 50
25938 95 65
25939 34 24
25940 77 66
25941 59 44
25941 59 95
25941 59 123
25942 47 48
25943 59 2
25943 59 94
25944 56 15
25945 54 17
25946 5 73
25947 84 53
25948 84 90
25949 15 56
25950 84 80
25951 11 5
25952 84 90
25953 88 15
25953 88 61
25953 88 96
25953 88 12
25954 83 63
25955 40 74
25956 59 2
25957 21 86
25958 62 66
25958 62 3
25959 3 62
25960 66 62
25961 86 19
25961 86 57
25962 86 21
25963 76 50
25964 3 8
25964 3 35
25964 3 13
25964 3 51
25964 3 52
25964 3 18
25964 3 40
25964 3 20
25965 44 112
25966 35 13
25967 112 44
25967 50 76
25968 76 50
25969 5 15
25969 5 11
25970 5 11
25971 74 40
25972 51 3
25973 65 64
25974 90 27
25975 64 65
25976 52 3
25977 48 79
25978 48 50
25979 65 64
25980 40 69
25980 40 3
25980 40 8
25981 50 75
25982 75 50
25983 24 34
25984 42 7
25985 40 86
25986 64 65
25987 38 1
25988 6 1
25988 6 7
25989 86 40
25990 20 3
25991 77 9
25992 69 40
25993 69 86
25994 57 86
25995 86 57
25996 79 48
25997 67 3
25998 70 53
25999 53 70
26000 74 4
26001 9 66
26001 9 67
26002 44 67
26002 44 80
26003 80 44
26004 4 74
26005 33 15
26006 8 3
26007 8 40
26008 27 90
26009 17 50
26010 72 68
26011 68 48
26012 13 3
26013 3 40
26014 86 53
26015 13 35
26016 50 86
26016 50 69
26016 50 3
26017 86 50
26018 50 86
26019 86 50
26020 93 48
26021 2 74
26021 2 40
26022 38 37
26023 59 2
26024 3 50
26025 94 65
26026 56 61
26026 56 96
26027 61 56
26028 15 5
26029 61 96
26030 15 73
26031 69 72
26032 40 69
26033 84 85
26034 69 84
26035 96 61
26036 69 86
26036 69 84
26036 69 76
26037 85 84
26038 15 56
26039 84 85
26040 15 33
26041 56 15
26042 74 2
26043 67 9
26044 67 44
26045 69 84
26045 69 76
26045 69 86
26045 37 38
26046 67 80
26047 18 3
26048 38 37
26049 39 29
26050 29 39
26051 59 14
26051 59 44
26052 85 3
26053 85 18
26054 47 1
26055 1 47
26056 112 94
26057 1 47
26058 80 37
26059 119 39
26060 119 54
26061 37 80
26062 86 1
26063 74 72
26064 14 13
26065 13 14
26066 13 14
26067 59 67
26067 59 94
26068 14 13
26069 14 13
26070 47 1
26071 13 14
26072 47 79
26073 79 47
26074 88 56
26075 54 15
26076 54 39
26077 48 93
26078 48 93
26079 37 38
26080 54 5
26081 115 67
26082 115 80
26083 75 50
26084 74 9
26084 74 65
26084 74 72
26085 1 86
26086 14 44
26087 151 80
26088 65 74
26089 44 14
26090 9 74
26091 75 50
26092 75 50
26093 44 80
26094 70 53
26095 50 75
26096 86 1
26097 19 75
26098 54 15
26099 12 96
26100 27 81
26100 27 93
26100 27 101
26101 93 27
26102 21 85
26102 21 56
26102 21 88
26102 21 76
26102 21 90
26102 21 47
26102 21 69
26102 21 89
26102 21 48
26102 21 68
26102 21 86
26102 21 84
26103 76 21
26104 50 48
26105 86 21
26106 85 21
26107 80 44
26108 56 21
26109 44 80
26110 48 21
26111 59 80
26112 88 21
26113 21 86
26114 86 21
26115 89 21
26116 54 83
26117 53 86
26118 86 53
26119 67 115
26120 53 86
26121 53 70
26122 54 15
26122 54 66
26123 53 76
26124 76 53
26125 76 53
26126 84 21
26127 5 54
26128 83 54
26129 69 84
26130 86 53
26131 47 68
26132 68 21
26133 68 47
26134 84 69
26135 67 3
26136 50 66
26136 50 3
26136 50 69
26136 50 86
26136 50 8
26136 50 40
26137 86 50
26138 84 69
26139 15 39
26139 15 5
26139 15 54
26139 15 66
26140 15 54
26140 15 54
26141 15 54
26142 15 54
26143 90 76
26143 90 69
26144 76 90
26145 59 94
26145 59 95
26145 59 123
26146 90 64
26147 90 21
26148 85 3
26149 44 80
26150 84 13
26151 19 57
26152 44 80
26152 44 67
26153 99 18
26154 1 65
26154 1 5
26154 1 6
26154 1 7
26154 1 2
26154 1 3
26154 1 8
26154 1 9
26154 1 10
26154 1 11
26154 1 12
26154 1 13
26154 1 14
26154 1 15
26154 1 4
26154 1 16
26154 1 17
26155 57 19
26156 11 5
26157 13 84
26158 101 27
26159 96 15
26159 96 61
26159 96 12
26160 35 3
26161 42 44
26162 39 15
26163 8 50
26164 61 96
26165 12 96
26166 107 18
26167 3 50
26168 44 42
26169 63 83
26169 103 105
26170 39 120
26170 39 119
26171 39 54
26172 39 29
26173 53 76
26174 94 65
26174 94 14
26174 94 9
26175 14 94
26176 96 56
26177 29 39
26178 56 82
26179 14 94
26180 66 90
26181 5 15
26182 3 40
26182 3 66
26182 3 67
26182 3 8
26182 3 13
26182 3 4
26182 3 68
26182 3 85
26182 3 69
26182 3 17
26182 3 35
26183 13 3
26184 66 45
26185 45 66
26186 44 38
26186 44 149
26187 149 44
26188 149 44
26189 44 149
26190 88 15
26191 35 3
26192 17 3
26193 42 44
26194 44 42
26195 8 3
26196 5 88
26196 5 56
26197 88 5
26198 4 3
26199 56 5
26200 65 94
26201 65 94
26202 94 14
26203 94 65
26204 94 59
26204 94 2
26205 2 94
26206 3 77
26206 35 13
26207 59 94
26208 13 35
26209 84 13
26210 76 40
26211 3 77
26212 76 53
26213 66 3
26214 14 13
26215 40 15
26215 40 61
26215 40 121
26216 74 59
26217 13 20
26218 17 56
26218 17 15
26218 17 54
26219 56 17
26220 76 19
26220 76 57
26221 84 50
26222 66 45
26223 45 66
26224 66 9
26225 20 40
26226 68 3
26227 59 74
26228 56 54
26229 54 17
26230 54 56
26231 50 84
26232 84 50
26233 84 50
26234 84 40
26235 9 94
26236 56 73
26237 40 68
26237 40 3
26237 40 8
26238 54 15
26239 66 54
26240 30 29
26240 30 47
26241 70 48
26241 70 68
26242 75 50
26243 67 3
26244 66 77
26245 29 30
26246 128 6
26247 128 46
26248 65 9
26249 59 56
26249 59 84
26249 59 48
26249 59 68
26249 59 69
26249 59 85
26249 59 86
26249 59 89
26249 59 76
26249 59 88
26249 59 47
26249 59 94
26249 59 2
26250 47 30
26251 47 75
26252 14 44
26253 73 56
26254 44 14
26255 44 14
26256 75 47
26257 14 44
26258 9 65
26259 76 40
26260 73 15
26260 73 72
26260 73 5
26261 66 15
26262 45 66
26263 5 73
26264 2 40
26264 2 74
26265 86 50
